name,M,A,R1,R2,R3,E_gap
C79H56N6O10Ti,TiOP,rot-EthynPhDA,MOTPA,EthynPhM,MOTPA,3.0646566884207687
C79H57N7O8STi,TiOP,rot-EthenThPCyanoAcryl,MOTPA,EthynPhM,MOTPA,2.8305553326181325
C63H48N6O6Ti,TiOP,rot-EthynFuA,DTA,DMP,DTA,3.418393806558356
C84H71N7O7STi,TiOP,rot-EthenThPCyanoAcryl,MOTPA,DTBP,MOTPA,2.889746163324162
C78H59N7O9STi,TiOP,rot-EthenThPCyanoAcryl,MOTPA,DMP,MOTPA,2.8662355157873662
C76H50F5N7O7STi,TiOP,rot-EthenThPCyanoAcryl,MOTPA,FPh,MOTPA,2.8462034162641885
C60H36N6O3STi,TiOP,rot-EthynThPCyanoAcryl,Ph,TPA,Ph,3.448170835980136
C76H49F5N6O9Ti,TiOP,rot-EthynPhDA,MOTPA,FPh,MOTPA,3.0867921537767415
C48H17F10N5O3STi,TiOP,rot-EthynThPCyanoAcryl,FPh,Ph,FPh,4.025578883820799
C65H51N5O12Ti,TiOP,rot-EthynFuA,TMP,MOTPA,TMP,3.562235065624918
C61H44N6O4Ti,TiOP,rot-EthynFuA,DTA,Ph,DTA,3.437795534134011
C64H50N6O7Ti,TiOP,rot-EthynFuA,DTA,TMP,DTA,3.4370468276069914
C78H59N7O7Ti,TiOP,rot-EthynPhDA,DTA,MOTPA,DTA,3.071874574993899
C84H64N8O7STi,TiOP,rot-EthenThPCyanoAcryl,MOTPA,DTA,MOTPA,2.740267245136465
C86H59N7O7Ti,TiOP,rot-EthynPhDA,TPA,MOTPA,TPA,3.1913418356716647
C54H39N5O9STi,TiOP,rot-EthynThPCyanoAcryl,TMP,Ph,TMP,3.5460095748967433
C61H39F5N6O4Ti,TiOP,rot-EthynFuA,DTA,FPh,DTA,3.3695977248479494
C56H36N6O3STi,TiOP,rot-EthynThPCyanoAcryl,Ph,DTA,Ph,3.394687250684342
C54H34F5N5O9STi,TiOP,rot-EthynThPCyanoAcryl,TMP,FPh,TMP,3.5065997174668837
C64H46N6O5Ti,TiOP,rot-EthynFuA,DTA,EthynPhM,DTA,3.362207313502381
C56H43N5O11STi,TiOP,rot-EthynThPCyanoAcryl,TMP,DMP,TMP,3.500955573535066
C75H53N5O7Ti,TiOP,rot-EthynTPhEPhA,DMP,DTA,DMP,3.1674748479219943
C81H68N6O8Ti,TiOP,rot-EthynFuA,MOTPA,DTBP,MOTPA,3.2387147588001426
C60H44N6O7STi,TiOP,rot-EthynThPCyanoAcryl,DMP,DTA,DMP,3.4118858178566143
C57H45N5O12STi,TiOP,rot-EthynThPCyanoAcryl,TMP,TMP,TMP,3.437300878034648
C48H12F15N5O3STi,TiOP,rot-EthynThPCyanoAcryl,FPh,FPh,FPh,4.026789726327479
C88H64N8O7STi,TiOP,rot-EthenThPCyanoAcryl,MOTPA,TPA,MOTPA,2.8192521081118684
C75H71N5O6Ti,TiOP,rot-EthynFuA,DTBP,MOTPA,DTBP,3.568500127882544
C80H55N7O5Ti,TiOP,rot-EthynPhDA,TPA,DTA,TPA,3.2295465456228385
C64H59N5O3STi,TiOP,rot-EthynThPCyanoAcryl,DTBP,Ph,DTBP,3.8582912698959717
C85H63N7O5Ti,TiOP,rot-EthynPhEPhA,DTA,MOTPA,DTA,2.97904318908445
C69H53N7O4Ti,TiOP,rot-EthynFuA,DTA,DTA,DTA,3.2147962774528196
C88H63N7O9Ti,TiOP,rot-EthynPhDA,MOTPA,TPA,MOTPA,3.0733193585479057
C50H21F10N5O5STi,TiOP,rot-EthynThPCyanoAcryl,FPh,DMP,FPh,3.8129152694367576
C51H19F10N5O4STi,TiOP,rot-EthynThPCyanoAcryl,FPh,EthynPhM,FPh,3.7748612481015016
C62H55N5O9STi,TiOP,rot-EthynThPCyanoAcryl,TMP,DTBP,TMP,3.5173810463085147
C57H41N5O10STi,TiOP,rot-EthynThPCyanoAcryl,TMP,EthynPhM,TMP,3.4326424098649113
C69H60N6O4Ti,TiOP,rot-EthynFuA,DTA,DTBP,DTA,3.4282648886805873
C84H70N6O9Ti,TiOP,rot-EthynPhDA,MOTPA,DTBP,MOTPA,3.1187753750039064
C72H50N6O7Ti,TiOP,rot-EthynFuA,TPA,TMP,TPA,3.5607228977597742
C71H48N6O6Ti,TiOP,rot-EthynFuA,TPA,DMP,TPA,3.512356658147837
C64H54F5N5O3STi,TiOP,rot-EthynThPCyanoAcryl,DTBP,FPh,DTBP,3.867254346336381
C64H44N6O7STi,TiOP,rot-EthynThPCyanoAcryl,DMP,TPA,DMP,3.3887074382619176
C54H33N5O5S2Ti,TiOP,rot-EthynDThPCyanoAcryl,Ph,DMP,Ph,3.568111660521936
C72H75N5O3STi,TiOP,rot-EthynThPCyanoAcryl,DTBP,DTBP,DTBP,3.8292856520216674
C51H23F10N5O6STi,TiOP,rot-EthynThPCyanoAcryl,FPh,TMP,FPh,3.6604592970817293
C77H60N6O4Ti,TiOP,rot-EthynFuA,TPA,DTBP,TPA,3.549937257702368
C52H29N5O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,Ph,Ph,Ph,3.7014286983785496
C67H61N5O4STi,TiOP,rot-EthynThPCyanoAcryl,DTBP,EthynPhM,DTBP,3.6621567264641044
C66H48N6O9STi,TiOP,rot-EthynThPCyanoAcryl,DMP,MOTPA,DMP,3.254502046725406
C66H63N5O5STi,TiOP,rot-EthynThPCyanoAcryl,DTBP,DMP,DTBP,3.7464689229331043
C52H24F5N5O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,Ph,FPh,Ph,3.7092589981441506
C84H63N7O9Ti,TiOP,rot-EthynPhDA,MOTPA,DTA,MOTPA,2.9375167610387507
C90H67N7O11Ti,TiOP,rot-EthynPhDA,MOTPA,MOTPA,MOTPA,3.0250020875221253
C67H65N5O6STi,TiOP,rot-EthynThPCyanoAcryl,DTBP,TMP,DTBP,3.621584761106419
C69H39F5N6O4Ti,TiOP,rot-EthynFuA,TPA,FPh,TPA,3.776708032790225
C76H54N6O9Ti,TiOP,rot-EthynFuA,MOTPA,EthynPhM,MOTPA,3.144486068682454
C56H37N5O7S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DMP,Ph,DMP,3.5389477200394595
C55H31N5O4S2Ti,TiOP,rot-EthynDThPCyanoAcryl,Ph,EthynPhM,Ph,3.542094686737414
C79H60N6O12Ti,TiOP,rot-EthynPhDA,MOTPA,TMP,MOTPA,3.126470987612038
C103H71N7O7Ti,TiOP,rot-EthynTPhEPhA,MOTPA,TPA,MOTPA,2.75439390940096
C56H32F5N5O7S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DMP,FPh,DMP,3.5270433885166312
C59H39N5O8S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DMP,EthynPhM,DMP,3.4283983303295145
C81H53N7O4Ti,TiOP,rot-EthynFuA,TPA,TPA,TPA,3.3402516447632706
C73H47F5N6O8Ti,TiOP,rot-EthynFuA,MOTPA,FPh,MOTPA,3.1627382627077623
C73H52N6O8Ti,TiOP,rot-EthynFuA,MOTPA,Ph,MOTPA,3.1845655667161736
C66H48N6O9STi,TiOP,rot-EthynThPCyanoAcryl,TMP,TPA,TMP,3.383560238973473
C60H45N5O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,Ph,DTBP,Ph,3.6351675490245725
C58H41N5O9S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DMP,DMP,DMP,3.4960132806306774
C55H35N5O6S2Ti,TiOP,rot-EthynDThPCyanoAcryl,Ph,TMP,Ph,3.4694666552841227
C60H26F10N6O3STi,TiOP,rot-EthynThPCyanoAcryl,FPh,TPA,FPh,3.424560035677814
C62H48N6O9STi,TiOP,rot-EthynThPCyanoAcryl,TMP,DTA,TMP,3.372717702815862
C85H61N7O8Ti,TiOP,rot-EthynFuA,MOTPA,TPA,MOTPA,3.1477322126997933
C75H56N6O10Ti,TiOP,rot-EthynFuA,MOTPA,DMP,MOTPA,3.2073434242314534
C56H26F10N6O3STi,TiOP,rot-EthynThPCyanoAcryl,FPh,DTA,FPh,3.420438747942171
C77H53N7O4Ti,TiOP,rot-EthynFuA,TPA,DTA,TPA,3.268944042894873
C59H43N5O10S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DMP,TMP,DMP,3.402347237836011
C83H57N7O6Ti,TiOP,rot-EthynFuA,TPA,MOTPA,TPA,3.24022638006295
C68H52N6O11STi,TiOP,rot-EthynThPCyanoAcryl,TMP,MOTPA,TMP,3.2289402348719705
C61H43N5O10S2Ti,TiOP,rot-EthynDThPCyanoAcryl,TMP,EthynPhM,TMP,3.2880643517113413
C62H30F10N6O5STi,TiOP,rot-EthynThPCyanoAcryl,FPh,MOTPA,FPh,3.233027423005751
C72H68N6O3STi,TiOP,rot-EthynThPCyanoAcryl,DTBP,DTA,DTBP,3.4111105977862053
C64H45N7O3STi,TiOP,rot-EthynThPCyanoAcryl,DTA,Ph,DTA,3.1475993891002645
C58H41N5O9S2Ti,TiOP,rot-EthynDThPCyanoAcryl,TMP,Ph,TMP,3.3780051245033746
C72H45N7O3STi,TiOP,rot-EthynThPCyanoAcryl,TPA,Ph,TPA,3.232224341215442
C105H75N7O9Ti,TiOP,rot-EthynTPhEPhA,MOTPA,MOTPA,MOTPA,2.6960834675335263
C55H21F10N5O4S2Ti,TiOP,rot-EthynDThPCyanoAcryl,FPh,EthynPhM,FPh,3.564920855176979
C101H67N7O5Ti,TiOP,rot-EthynTPhEPhA,TPA,MOTPA,TPA,2.8664472398882026
C94H68N6O10Ti,TiOP,rot-EthynTPhEPhA,MOTPA,TMP,MOTPA,2.8061088737824775
C60H45N5O11S2Ti,TiOP,rot-EthynDThPCyanoAcryl,TMP,DMP,TMP,3.3447597415743076
C72H40F5N7O3STi,TiOP,rot-EthynThPCyanoAcryl,TPA,FPh,TPA,3.1825370691582293
C75H47N7O4STi,TiOP,rot-EthynThPCyanoAcryl,TPA,EthynPhM,TPA,3.1628110633291726
C75H57N7O6Ti,TiOP,rot-EthynFuA,DTA,MOTPA,DTA,3.1227436768486996
C64H53N5O7S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DMP,DTBP,DMP,3.50990222658163
C66H49N7O5STi,TiOP,rot-EthynThPCyanoAcryl,DTA,DMP,DTA,3.128726682001343
C64H38N6O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,Ph,TPA,Ph,3.287241388761572
C58H36F5N5O9S2Ti,TiOP,rot-EthynDThPCyanoAcryl,TMP,FPh,TMP,3.3511982374410536
C95H70N6O3Ti,TiOP,rot-EthynTPhEPhA,TPA,DTBP,TPA,3.111307866460038
C68H46N6O7S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DMP,TPA,DMP,3.2495909294627836
C61H47N5O12S2Ti,TiOP,rot-EthynDThPCyanoAcryl,TMP,TMP,TMP,3.2804928216941107
C76H68N6O3STi,TiOP,rot-EthynThPCyanoAcryl,DTBP,TPA,DTBP,3.4043748946152164
C87H65N7O10Ti,TiOP,rot-EthynFuA,MOTPA,MOTPA,MOTPA,3.0651697988037085
C81H61N7O8Ti,TiOP,rot-EthynFuA,MOTPA,DTA,MOTPA,2.999714297813398
C60H38N6O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,Ph,DTA,Ph,3.24988285176687
C91H57F5N6O7Ti,TiOP,rot-EthynTPhEPhA,MOTPA,FPh,MOTPA,2.7565312998451645
C68H61N5O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DTBP,Ph,DTBP,3.615897973362621
C78H72N6O5STi,TiOP,rot-EthynThPCyanoAcryl,DTBP,MOTPA,DTBP,3.269687281791903
C66H57N5O9S2Ti,TiOP,rot-EthynDThPCyanoAcryl,TMP,DTBP,TMP,3.343457065567918
C86H58N8O5STi,TiOP,rot-EthynThPCyanoAcryl,TPA,MOTPA,TPA,2.953546225735181
C76H58N6O11Ti,TiOP,rot-EthynFuA,MOTPA,TMP,MOTPA,3.1775181869433027
C66H42N6O5S2Ti,TiOP,rot-EthynDThPCyanoAcryl,Ph,MOTPA,Ph,3.1484611732169014
C67H51N7O6STi,TiOP,rot-EthynThPCyanoAcryl,DTA,TMP,DTA,3.143350476956357
C75H51N7O6STi,TiOP,rot-EthynThPCyanoAcryl,TPA,TMP,TPA,3.212419148082631
C67H47N7O4STi,TiOP,rot-EthynThPCyanoAcryl,DTA,EthynPhM,DTA,3.074831718688074
C84H69N7O7STi,TiOP,rot-EthynThPCyanoAcryl,MOTPA,DTBP,MOTPA,2.8888702383169402
C55H40N4O9S2Ti,TiOP,rot-EthynDThPA,TMP,Ph,TMP,3.676972600342424
C89H58N6O5Ti,TiOP,rot-EthynTPhEPhA,TPA,DMP,TPA,3.1138355764496737
C58H46N4O12S2Ti,TiOP,rot-EthynDThPA,TMP,TMP,TMP,3.598413531264441
C70H65N5O5S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DTBP,DMP,DTBP,3.5312703168683583
C57H44N4O11S2Ti,TiOP,rot-EthynDThPA,TMP,DMP,TMP,3.6419802405358723
C80H61N7O3STi,TiOP,rot-EthynThPCyanoAcryl,TPA,DTBP,TPA,3.2158002333562763
C74H49N7O5STi,TiOP,rot-EthynThPCyanoAcryl,TPA,DMP,TPA,3.213782805489359
C49H18F10N4O3S2Ti,TiOP,rot-EthynDThPA,FPh,Ph,FPh,3.979604614989171
C72H54N8O3STi,TiOP,rot-EthynThPCyanoAcryl,DTA,DTA,DTA,2.9321167198120293
C87H54N6O3Ti,TiOP,rot-EthynTPhEPhA,TPA,Ph,TPA,3.09528301614489
C76H54N8O3STi,TiOP,rot-EthynThPCyanoAcryl,DTA,TPA,DTA,2.9886222141389
C55H35F5N4O9S2Ti,TiOP,rot-EthynDThPA,TMP,FPh,TMP,3.6288737290103654
C70H50N6O9S2Ti,TiOP,rot-EthynDThPCyanoAcryl,TMP,TPA,TMP,3.23523967238134
C72H61N7O3STi,TiOP,rot-EthynThPCyanoAcryl,DTA,DTBP,DTA,3.133766116844413
C51H38N4O9STi,TiOP,rot-EthynThPA,TMP,Ph,TMP,3.8784023751804853
C52H20F10N4O4S2Ti,TiOP,rot-EthynDThPA,FPh,EthynPhM,FPh,3.7818875663592735
C49H13F15N4O3S2Ti,TiOP,rot-EthynDThPA,FPh,FPh,FPh,3.965020396324576
C58H42N4O10S2Ti,TiOP,rot-EthynDThPA,TMP,EthynPhM,TMP,3.563902270499966
C76H47N7O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,TPA,Ph,TPA,3.114560575705923
C76H42F5N7O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,TPA,FPh,TPA,3.1121363686850145
C65H60N4O3S2Ti,TiOP,rot-EthynDThPA,DTBP,Ph,DTBP,3.8774022656612033
C70H50N6O9S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DMP,MOTPA,DMP,3.12556947334258
C64H46N6O7S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DMP,DTA,DMP,3.207739756727733
C53H42N4O11STi,TiOP,rot-EthynThPA,TMP,DMP,TMP,3.832118251546717
C51H29N5O4STi,TiOP,rot-EthynThPCyanoAcryl,Ph,EthynPhM,Ph,3.7489287494917107
C84H54N8O3STi,TiOP,rot-EthynThPCyanoAcryl,TPA,TPA,TPA,3.0421668405389255
C63H56N4O9S2Ti,TiOP,rot-EthynDThPA,TMP,DTBP,TMP,3.645153557760409
C51H22F10N4O5S2Ti,TiOP,rot-EthynDThPA,FPh,DMP,FPh,3.8235802619192327
C76H53N7O7STi,TiOP,rot-EthynThPCyanoAcryl,MOTPA,Ph,MOTPA,2.892414241094343
C88H56N8O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,TPA,TPA,TPA,2.9653645407959175
C65H55F5N4O3S2Ti,TiOP,rot-EthynDThPA,DTBP,FPh,DTBP,3.8731044345119017
C79H55N7O8STi,TiOP,rot-EthynThPCyanoAcryl,MOTPA,EthynPhM,MOTPA,2.815696005878749
C52H24F10N4O6S2Ti,TiOP,rot-EthynDThPA,FPh,TMP,FPh,3.7152645269127333
C66H50N6O9S2Ti,TiOP,rot-EthynDThPCyanoAcryl,TMP,DTA,TMP,3.2200733664947165
C73H76N4O3S2Ti,TiOP,rot-EthynDThPA,DTBP,DTBP,DTBP,3.8552573788122118
C68H62N4O4S2Ti,TiOP,rot-EthynDThPA,DTBP,EthynPhM,DTBP,3.7009326160349474
C52H19F10N5O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,FPh,Ph,FPh,3.7539836241703597
C57H34F10N4O3S2Ti,TiOP,rot-EthynDThPA,FPh,DTBP,FPh,3.9175757036683763
C54H23F10N5O5S2Ti,TiOP,rot-EthynDThPCyanoAcryl,FPh,DMP,FPh,3.5837400600680667
C45H26N4O3STi,TiOP,rot-EthynThPA,Ph,Ph,Ph,4.274722674127474
C67H64N4O5S2Ti,TiOP,rot-EthynDThPA,DTBP,DMP,DTBP,3.790541930082213
C78H51N7O5S2Ti,TiOP,rot-EthynDThPCyanoAcryl,TPA,DMP,TPA,3.1005103083601853
C79H49N7O4S2Ti,TiOP,rot-EthynDThPCyanoAcryl,TPA,EthynPhM,TPA,3.0538777476073165
C48H32N4O6STi,TiOP,rot-EthynThPA,Ph,TMP,Ph,3.9999498281092656
C45H21F5N4O3STi,TiOP,rot-EthynThPA,Ph,FPh,Ph,4.271392307808242
C88H62N8O7STi,TiOP,rot-EthynThPCyanoAcryl,MOTPA,TPA,MOTPA,2.8235226494985
C78H58N8O5STi,TiOP,rot-EthynThPCyanoAcryl,DTA,MOTPA,DTA,2.82816684376553
C48H28N4O4STi,TiOP,rot-EthynThPA,Ph,EthynPhM,Ph,4.035529223089156
C68H66N4O6S2Ti,TiOP,rot-EthynDThPA,DTBP,TMP,DTBP,3.7006649500709727
C78H57N7O9STi,TiOP,rot-EthynThPCyanoAcryl,MOTPA,DMP,MOTPA,2.8597118791243474
C79H59N7O10STi,TiOP,rot-EthynThPCyanoAcryl,MOTPA,TMP,MOTPA,2.8799546963925877
C47H30N4O5STi,TiOP,rot-EthynThPA,Ph,DMP,Ph,4.110781739657114
C79H53N7O6S2Ti,TiOP,rot-EthynDThPCyanoAcryl,TPA,TMP,TPA,3.0925843316678083
C80H54N8O3STi,TiOP,rot-EthynThPCyanoAcryl,TPA,DTA,TPA,2.977793758272014
C52H14F15N5O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,FPh,FPh,FPh,3.7508119185035866
C53H42N4O3STi,TiOP,rot-EthynThPA,Ph,DTBP,Ph,4.1986169247890075
C52H40N4O10STi,TiOP,rot-EthynThPA,DMP,TMP,DMP,3.905127005598615
C49H34N4O7STi,TiOP,rot-EthynThPA,DMP,Ph,DMP,4.054176349124873
C71H63N5O4S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DTBP,EthynPhM,DTBP,3.4620057121715035
C51H38N4O9STi,TiOP,rot-EthynThPA,DMP,DMP,DMP,3.9815235168410936
C75H50N6O5S2Ti,TiOP,rot-EthynDThPA,TPA,DMP,TPA,3.3954567366163246
C76H48N6O4S2Ti,TiOP,rot-EthynDThPA,TPA,EthynPhM,TPA,3.32243579140993
C84H62N8O7STi,TiOP,rot-EthynThPCyanoAcryl,MOTPA,DTA,MOTPA,2.7129104746643407
C48H13F15N4O5Ti,TiOP,rot-EthynPhDA,FPh,FPh,FPh,4.447140798941973
C48H18F10N4O5Ti,TiOP,rot-EthynFuA,FPh,EthynPhM,FPh,4.085792653101748
C67H49N5O9S2Ti,TiOP,rot-EthynDThPA,TMP,TPA,TMP,3.5214394119611825
C73H46N6O3S2Ti,TiOP,rot-EthynDThPA,TPA,Ph,TPA,3.3915000298388804
C63H49N5O9S2Ti,TiOP,rot-EthynDThPA,TMP,DTA,TMP,3.485835365707885
C61H27F10N5O3S2Ti,TiOP,rot-EthynDThPA,FPh,TPA,FPh,3.503941372553868
C72H54N6O11S2Ti,TiOP,rot-EthynDThPCyanoAcryl,TMP,MOTPA,TMP,3.072412701448343
C90H66N8O9STi,TiOP,rot-EthynThPCyanoAcryl,MOTPA,MOTPA,MOTPA,2.7593396002025656
C88H71N7O7S2Ti,TiOP,rot-EthynDThPCyanoAcryl,MOTPA,DTBP,MOTPA,2.790566887813384
C49H29F5N4O7STi,TiOP,rot-EthynThPA,DMP,FPh,DMP,4.015456620959981
C63H31F10N5O5S2Ti,TiOP,rot-EthynDThPA,FPh,MOTPA,FPh,3.3481874139059755
C69H53N5O11S2Ti,TiOP,rot-EthynDThPA,TMP,MOTPA,TMP,3.3948794199741315
C57H27F10N5O3S2Ti,TiOP,rot-EthynDThPA,FPh,DTA,FPh,3.4558408870144603
C76H48F5N7O7STi,TiOP,rot-EthynThPCyanoAcryl,MOTPA,FPh,MOTPA,2.7678360272985856
C81H62N6O3S2Ti,TiOP,rot-EthynDThPA,TPA,DTBP,TPA,3.402575842980582
C55H25F10N5O6S2Ti,TiOP,rot-EthynDThPCyanoAcryl,FPh,TMP,FPh,3.46233864238377
C69H48N4O9Ti,TiOP,rot-EthynTPhEPhA,TMP,Ph,TMP,3.334872321911689
C65H51N5O11STi,TiOP,rot-EthynThPA,TMP,MOTPA,TMP,3.5500121035536267
C52H31F5N4O9Ti,TiOP,rot-EthynPhDA,DMP,FPh,DMP,4.073339701871873
C51H34N4O8Ti,TiOP,rot-EthynPhDA,Ph,TMP,Ph,4.056610186323951
C63H47N5O9STi,TiOP,rot-EthynThPA,TMP,TPA,TMP,3.688747559651688
C60H35F10N5O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,FPh,DTBP,FPh,3.6809181945028513
C53H35N5O3STi,TiOP,rot-EthynThPA,Ph,DTA,Ph,3.740427012326677
C68H47N7O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DTA,Ph,DTA,3.0492361702483777
C73H69N5O3S2Ti,TiOP,rot-EthynDThPA,DTBP,DTA,DTBP,3.4931675762557006
C71H52N4O11Ti,TiOP,rot-EthynTPhEPhA,TMP,DMP,TMP,3.3068521305578997
C85H55N7O3S2Ti,TiOP,rot-EthynDThPA,TPA,TPA,TPA,3.242287967216157
C77H69N5O3S2Ti,TiOP,rot-EthynDThPA,DTBP,TPA,DTBP,3.5061036391016387
C57H35N5O3STi,TiOP,rot-EthynThPA,Ph,TPA,Ph,3.747537233119715
C57H50N4O7STi,TiOP,rot-EthynThPA,DMP,DTBP,DMP,4.027448748094912
C95H63N7O3Ti,TiOP,rot-EthynTPhEPhA,TPA,DTA,TPA,2.916797949118518
C65H46N6O3S2Ti,TiOP,rot-EthynDThPA,DTA,Ph,DTA,3.2894158285283766
C68H42F5N7O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DTA,FPh,DTA,3.003547383219484
C68H56F5N5O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DTBP,FPh,DTBP,3.634487977190247
C71H49N7O4S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DTA,EthynPhM,DTA,3.00656627809758
C76H77N5O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DTBP,DTBP,DTBP,3.5913758122742365
C63H47N5O9STi,TiOP,rot-EthynThPA,DMP,MOTPA,DMP,3.552770442476003
C71H67N5O6S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DTBP,TMP,DTBP,3.4228455646635894
C70H51N7O5S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DTA,DMP,DTA,3.0337368923867416
C52H36N4O8STi,TiOP,rot-EthynThPA,DMP,EthynPhM,DMP,3.8893156376420848
C59H39N5O5STi,TiOP,rot-EthynThPA,Ph,MOTPA,Ph,3.585121113205332
C80H55N7O7S2Ti,TiOP,rot-EthynDThPCyanoAcryl,MOTPA,Ph,MOTPA,2.825590476696675
C76H63N7O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DTA,DTBP,DTA,3.0320693464017268
C57H43N5O7STi,TiOP,rot-EthynThPA,DMP,DTA,DMP,3.6962314658406967
C90H56N6O4Ti,TiOP,rot-EthynTPhEPhA,TPA,EthynPhM,TPA,3.0559581149025234
C82H59N7O9S2Ti,TiOP,rot-EthynDThPCyanoAcryl,MOTPA,DMP,MOTPA,2.8218422919885597
C85H70N6O7S2Ti,TiOP,rot-EthynDThPA,MOTPA,DTBP,MOTPA,3.052373111248471
C76H56N8O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DTA,DTA,DTA,2.857714532063369
C73H41F5N6O3S2Ti,TiOP,rot-EthynDThPA,TPA,FPh,TPA,3.3237805831602145
C54H44N4O12STi,TiOP,rot-EthynThPA,TMP,TMP,TMP,3.7869952739423525
C56H33F10N5O3STi,TiOP,rot-EthynThPCyanoAcryl,FPh,DTBP,FPh,3.942336756931013
C71H53N7O6S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DTA,TMP,DTA,3.0272180979829955
C51H33F5N4O9STi,TiOP,rot-EthynThPA,TMP,FPh,TMP,3.8210940029903213
C61H43N5O7STi,TiOP,rot-EthynThPA,DMP,TPA,DMP,3.685303984415782
C65H41F5N6O3S2Ti,TiOP,rot-EthynDThPA,DTA,FPh,DTA,3.2504069173688777
C67H50N6O5S2Ti,TiOP,rot-EthynDThPA,DTA,DMP,DTA,3.2817216799212474
C56H27F10N5O5Ti,TiOP,rot-EthynPhDA,FPh,DTA,FPh,3.751008973460216
C45H16F10N4O3STi,TiOP,rot-EthynThPA,FPh,Ph,FPh,4.314512526776866
C84H63N7O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,TPA,DTBP,TPA,3.1087309296860894
C80H50F5N7O7S2Ti,TiOP,rot-EthynDThPCyanoAcryl,MOTPA,FPh,MOTPA,2.750047339738444
C69H43F5N4O9Ti,TiOP,rot-EthynTPhEPhA,TMP,FPh,TMP,3.3022675446518406
C83H57N7O8S2Ti,TiOP,rot-EthynDThPCyanoAcryl,MOTPA,EthynPhM,MOTPA,2.7359563243862794
C45H11F15N4O3STi,TiOP,rot-EthynThPA,FPh,FPh,FPh,4.305180895451372
C48H22F10N4O6STi,TiOP,rot-EthynThPA,FPh,TMP,FPh,3.9683779382862667
C68H52N6O6S2Ti,TiOP,rot-EthynDThPA,DTA,TMP,DTA,3.2904557661041736
C79H73N5O5S2Ti,TiOP,rot-EthynDThPA,DTBP,MOTPA,DTBP,3.3787332592171424
C79H58N6O9S2Ti,TiOP,rot-EthynDThPA,MOTPA,DMP,MOTPA,3.0924824542379383
C61H58N4O3STi,TiOP,rot-EthynThPA,DTBP,Ph,DTBP,4.161505197950078
C81H55N7O3S2Ti,TiOP,rot-EthynDThPA,TPA,DTA,TPA,3.140821984163722
C73H55N7O3S2Ti,TiOP,rot-EthynDThPA,DTA,DTA,DTA,3.100638638190844
C60H28F10N6O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,FPh,DTA,FPh,3.2515966569302464
C54H40N4O10STi,TiOP,rot-EthynThPA,TMP,EthynPhM,TMP,3.7409016410123286
C48H18F10N4O4STi,TiOP,rot-EthynThPA,FPh,EthynPhM,FPh,4.03922797948519
C61H53F5N4O3STi,TiOP,rot-EthynThPA,DTBP,FPh,DTBP,4.159955330829007
C76H70N6O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,DTBP,DTA,DTBP,3.2597656710191814
C47H20F10N4O5STi,TiOP,rot-EthynThPA,FPh,DMP,FPh,4.105933716797949
C73H62N6O3S2Ti,TiOP,rot-EthynDThPA,DTA,DTBP,DTA,3.281089134250351
C64H28F10N6O3S2Ti,TiOP,rot-EthynDThPCyanoAcryl,FPh,TPA,FPh,3.268169800119381
C77H64N4O9Ti,TiOP,rot-EthynTPhEPhA,TMP,DTBP,TMP,3.3020862515422778
C53H32F10N4O3STi,TiOP,rot-EthynThPA,FPh,DTBP,FPh,4.231003651065976
